album,artists,disc_number,duration_ms,episode,explicit,external_ids,external_urls,href,id,is_local,name,popularity,preview_url,track,track_number,type,uri,available_markets
Free Spirit,['Khalid'],1,173653,FALSE,FALSE,{'isrc': 'USRC11900437'},{'spotify': 'https://open.spotify.com/track/6fOOKqQWcSy33ApU1wqkkW'},https://api.spotify.com/v1/tracks/6fOOKqQWcSy33ApU1wqkkW,6fOOKqQWcSy33ApU1wqkkW,FALSE,Paradise,55,https://p.scdn.co/mp3-preview/84e3d7d7e1ac36ed8406c823708b3c55f9842829?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,8,track,spotify:track:6fOOKqQWcSy33ApU1wqkkW,
Free Spirit,['Khalid'],1,163973,FALSE,FALSE,{'isrc': 'USRC11900407'},{'spotify': 'https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb'},https://api.spotify.com/v1/tracks/2XKFnwB6djxrJCjR3PdeRb,2XKFnwB6djxrJCjR3PdeRb,FALSE,My Bad,58,https://p.scdn.co/mp3-preview/2c81305ecacd53e498d380048d7b1da51c056d53?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,3,track,spotify:track:2XKFnwB6djxrJCjR3PdeRb,
Free Spirit,['Khalid'],1,231653,FALSE,FALSE,{'isrc': 'USRC11900434'},{'spotify': 'https://open.spotify.com/track/2vsuel3g4zaLYSOY0mOMbi'},https://api.spotify.com/v1/tracks/2vsuel3g4zaLYSOY0mOMbi,2vsuel3g4zaLYSOY0mOMbi,FALSE,Bad Luck,59,https://p.scdn.co/mp3-preview/90185cbfd3f8052335ae40ca44cb13c2a6b15893?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:2vsuel3g4zaLYSOY0mOMbi,
Messy,['Kiiara'],1,169324,FALSE,FALSE,{'isrc': 'USAT21802181'},{'spotify': 'https://open.spotify.com/track/0BOEuUKoHdy8in20fG5smd'},https://api.spotify.com/v1/tracks/0BOEuUKoHdy8in20fG5smd,0BOEuUKoHdy8in20fG5smd,FALSE,Messy,42,https://p.scdn.co/mp3-preview/7602b65a7784d587ab2207009a09973c0964a15e?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:0BOEuUKoHdy8in20fG5smd,
dont smile at me,['Billie Eilish'],1,203569,FALSE,FALSE,{'isrc': 'USUM71707712'},{'spotify': 'https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH'},https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,41zXlQxzTi6cGAjpOXyLYH,FALSE,idontwannabeyouanymore,81,https://p.scdn.co/mp3-preview/368d39c2702293186291d7d9f0be7a3a0387fe3a?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:41zXlQxzTi6cGAjpOXyLYH,
Only Child,['Tierra Whack'],1,239324,FALSE,TRUE,{'isrc': 'USUM71902128'},{'spotify': 'https://open.spotify.com/track/4zMmqb0pYwX6b0qc0slCoT'},https://api.spotify.com/v1/tracks/4zMmqb0pYwX6b0qc0slCoT,4zMmqb0pYwX6b0qc0slCoT,FALSE,Only Child,54,https://p.scdn.co/mp3-preview/2ecf6681f90fcbc3237980a915e9551a8f171278?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:4zMmqb0pYwX6b0qc0slCoT,
Talk,"['Khalid', 'Disclosure']",1,197487,FALSE,FALSE,{'isrc': 'USRC11900004'},{'spotify': 'https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM'},https://api.spotify.com/v1/tracks/0rTV5WefWd1J3OwIheTzxM,0rTV5WefWd1J3OwIheTzxM,FALSE,Talk,68,https://p.scdn.co/mp3-preview/7171c6cc48fc379bd486d67ebeed4d380a0ed97b?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:0rTV5WefWd1J3OwIheTzxM,
"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",['Billie Eilish'],1,221543,FALSE,FALSE,{'isrc': 'USUM71900767'},{'spotify': 'https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD'},https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,3Fj47GNK2kUF0uaEDgXLaD,FALSE,wish you were gay,76,https://p.scdn.co/mp3-preview/266f78b0d4c4f505bec19d7b2ad48ca11f744c18?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,6,track,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,
Cleopatra (Deluxe),['The Lumineers'],1,201413,FALSE,FALSE,{'isrc': 'USDMG1673803'},{'spotify': 'https://open.spotify.com/track/3MvtzgklFDhOAC3lQJR09S'},https://api.spotify.com/v1/tracks/3MvtzgklFDhOAC3lQJR09S,3MvtzgklFDhOAC3lQJR09S,FALSE,Cleopatra,48,https://p.scdn.co/mp3-preview/b2166e408679e76c30bab4033e9042871e37863e?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,3,track,spotify:track:3MvtzgklFDhOAC3lQJR09S,
Change of Scenery,['Quinn XCII'],1,255000,FALSE,FALSE,{'isrc': 'ushm21578602'},{'spotify': 'https://open.spotify.com/track/4gHSezW5CHZCvjAUjF2pd5'},https://api.spotify.com/v1/tracks/4gHSezW5CHZCvjAUjF2pd5,4gHSezW5CHZCvjAUjF2pd5,FALSE,Another Day in Paradise,0,,TRUE,5,track,spotify:track:4gHSezW5CHZCvjAUjF2pd5,[]
Provider,['Frank Ocean'],1,243238,FALSE,FALSE,{'isrc': 'QM24S1702752'},{'spotify': 'https://open.spotify.com/track/6R6ihJhRbgu7JxJKIbW57w'},https://api.spotify.com/v1/tracks/6R6ihJhRbgu7JxJKIbW57w,6R6ihJhRbgu7JxJKIbW57w,FALSE,Provider,64,https://p.scdn.co/mp3-preview/07e1ea13e83c52452b1e521e4fda70330f9cc346?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:6R6ihJhRbgu7JxJKIbW57w,
Full Circle,['Quinn XCII'],1,217836,FALSE,FALSE,{'isrc': 'ushm81503552'},{'spotify': 'https://open.spotify.com/track/2uHSDyFByIUeTUAxZCTRp0'},https://api.spotify.com/v1/tracks/2uHSDyFByIUeTUAxZCTRp0,2uHSDyFByIUeTUAxZCTRp0,FALSE,Full Circle,0,,TRUE,1,track,spotify:track:2uHSDyFByIUeTUAxZCTRp0,[]
Geography,"['Tom Misch', 'GoldLink']",1,194023,FALSE,FALSE,{'isrc': 'GBKPL1791000'},{'spotify': 'https://open.spotify.com/track/4A7DUET5H4f7dJkUhjfVFB'},https://api.spotify.com/v1/tracks/4A7DUET5H4f7dJkUhjfVFB,4A7DUET5H4f7dJkUhjfVFB,FALSE,Lost in Paris,50,,TRUE,2,track,spotify:track:4A7DUET5H4f7dJkUhjfVFB,[]
The Story of Us,['Quinn XCII'],1,206533,FALSE,FALSE,{'isrc': 'USSM11608964'},{'spotify': 'https://open.spotify.com/track/51LIqkda3pTeECZUhMnool'},https://api.spotify.com/v1/tracks/51LIqkda3pTeECZUhMnool,51LIqkda3pTeECZUhMnool,FALSE,Straightjacket,61,https://p.scdn.co/mp3-preview/4d751c1a0ea2a78ee6c713c1ff423d5fa9ccd623?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:51LIqkda3pTeECZUhMnool,
Geography,['Tom Misch'],1,258747,FALSE,FALSE,{'isrc': 'GBKPL1790993'},{'spotify': 'https://open.spotify.com/track/0ORL2BIQwHdshE8Zp2En2M'},https://api.spotify.com/v1/tracks/0ORL2BIQwHdshE8Zp2En2M,0ORL2BIQwHdshE8Zp2En2M,FALSE,You're On My Mind,45,,TRUE,11,track,spotify:track:0ORL2BIQwHdshE8Zp2En2M,[]
Novacane,['Frank Ocean'],1,302346,FALSE,TRUE,{'isrc': 'USUM71107257'},{'spotify': 'https://open.spotify.com/track/4osgfFTICMkcGbbigdsa53'},https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53,4osgfFTICMkcGbbigdsa53,FALSE,Novacane,81,https://p.scdn.co/mp3-preview/a676ccf07cea06b1a4626d919370a92189e2f64a?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:4osgfFTICMkcGbbigdsa53,
"For Emma, Forever Ago",['Bon Iver'],1,238520,FALSE,FALSE,{'isrc': 'US38Y0811503'},{'spotify': 'https://open.spotify.com/track/2cbic3TiUENlJX91y67ARR'},https://api.spotify.com/v1/tracks/2cbic3TiUENlJX91y67ARR,2cbic3TiUENlJX91y67ARR,FALSE,Skinny Love,1,,TRUE,3,track,spotify:track:2cbic3TiUENlJX91y67ARR,[]
An Awesome Wave,['alt-J'],1,227080,FALSE,FALSE,{'isrc': 'GBZUZ1200067'},{'spotify': 'https://open.spotify.com/track/3n69hLUdIsSa1WlRmjMZlW'},https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,3n69hLUdIsSa1WlRmjMZlW,FALSE,Breezeblocks,72,https://p.scdn.co/mp3-preview/5918185661aaaa6e1c9199ab6390aabf72bc0ee2?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:3n69hLUdIsSa1WlRmjMZlW,
The Human Condition,['Jon Bellion'],1,217603,FALSE,TRUE,{'isrc': 'USUM71603666'},{'spotify': 'https://open.spotify.com/track/0SuLAslEMFZAXf0SwY7syi'},https://api.spotify.com/v1/tracks/0SuLAslEMFZAXf0SwY7syi,0SuLAslEMFZAXf0SwY7syi,FALSE,All Time Low,68,https://p.scdn.co/mp3-preview/9db7db8adf314ab46da51b064b9f5519a72d82c6?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,3,track,spotify:track:0SuLAslEMFZAXf0SwY7syi,
The Story of Us,"['Quinn XCII', 'Chelsea Cutler']",1,240013,FALSE,FALSE,{'isrc': 'USSM11705903'},{'spotify': 'https://open.spotify.com/track/7cM9Kqto11iJpY2RwgVJSq'},https://api.spotify.com/v1/tracks/7cM9Kqto11iJpY2RwgVJSq,7cM9Kqto11iJpY2RwgVJSq,FALSE,Flare Guns,61,https://p.scdn.co/mp3-preview/38119f890a052c5f947e9dd5eb9f22bff8f3161e?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:7cM9Kqto11iJpY2RwgVJSq,
Change of Scenery,['Quinn XCII'],1,226500,FALSE,FALSE,{'isrc': 'ushm21578600'},{'spotify': 'https://open.spotify.com/track/5WMr0rpgYeYXNSXar5IAvi'},https://api.spotify.com/v1/tracks/5WMr0rpgYeYXNSXar5IAvi,5WMr0rpgYeYXNSXar5IAvi,FALSE,FFYL,0,,TRUE,3,track,spotify:track:5WMr0rpgYeYXNSXar5IAvi,[]
Waking at Dawn,['Roy Woods'],1,223880,FALSE,TRUE,{'isrc': 'USWB11600945'},{'spotify': 'https://open.spotify.com/track/07Qonra5xGHyjndj0gtOHy'},https://api.spotify.com/v1/tracks/07Qonra5xGHyjndj0gtOHy,07Qonra5xGHyjndj0gtOHy,FALSE,How I Feel,44,https://p.scdn.co/mp3-preview/530d5ccd308bc70f4066c3414af6690e1c3e7877?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:07Qonra5xGHyjndj0gtOHy,
Coloring Book,"['Chance the Rapper', 'Justin Bieber', 'Towkio']",1,219683,FALSE,TRUE,{'isrc': 'TCACO1667440'},{'spotify': 'https://open.spotify.com/track/3eze1OsZ1rqeXkKStNfTmi'},https://api.spotify.com/v1/tracks/3eze1OsZ1rqeXkKStNfTmi,3eze1OsZ1rqeXkKStNfTmi,FALSE,Juke Jam (feat. Justin Bieber & Towkio),62,https://p.scdn.co/mp3-preview/ca4d159d59ccc7e9e240b27185d58bd0767df22d?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,9,track,spotify:track:3eze1OsZ1rqeXkKStNfTmi,
Coloring Book,"['Chance the Rapper', 'Jeremih', 'Francis and the Lights']",1,290316,FALSE,TRUE,{'isrc': 'TCACO1667426'},{'spotify': 'https://open.spotify.com/track/2fl0B0OaXjWbjHCQFx2O8W'},https://api.spotify.com/v1/tracks/2fl0B0OaXjWbjHCQFx2O8W,2fl0B0OaXjWbjHCQFx2O8W,FALSE,Summer Friends (feat. Jeremih & Francis & The Lights),56,https://p.scdn.co/mp3-preview/10e83d37e5d817821d8c796c3e20511d32717078?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,3,track,spotify:track:2fl0B0OaXjWbjHCQFx2O8W,
channel ORANGE,['Frank Ocean'],1,200746,FALSE,FALSE,{'isrc': 'USUM71202995'},{'spotify': 'https://open.spotify.com/track/7DfFc7a6Rwfi3YQMRbDMau'},https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,7DfFc7a6Rwfi3YQMRbDMau,FALSE,Thinkin Bout You,78,https://p.scdn.co/mp3-preview/e874387e6119a7af84a941c39ff0241156b54515?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,
Built on Glass,['Chet Faker'],1,218553,FALSE,FALSE,{'isrc': 'AUFF81300504'},{'spotify': 'https://open.spotify.com/track/3KfT22UTvoN3Cpg6dujW2F'},https://api.spotify.com/v1/tracks/3KfT22UTvoN3Cpg6dujW2F,3KfT22UTvoN3Cpg6dujW2F,FALSE,Talk Is Cheap,0,,TRUE,2,track,spotify:track:3KfT22UTvoN3Cpg6dujW2F,[]
Blonde,['Frank Ocean'],1,314075,FALSE,TRUE,{'isrc': 'QZ5C81600001'},{'spotify': 'https://open.spotify.com/track/19YKaevk2bce4odJkP5L22'},https://api.spotify.com/v1/tracks/19YKaevk2bce4odJkP5L22,19YKaevk2bce4odJkP5L22,FALSE,Nikes,71,https://p.scdn.co/mp3-preview/f0b31c47d2c84de99eab234d2870f8169ba2aa2b?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:19YKaevk2bce4odJkP5L22,
Blonde,['Frank Ocean'],1,184516,FALSE,FALSE,{'isrc': 'QZ5C81600003'},{'spotify': 'https://open.spotify.com/track/3xKsf9qdS1CyvXSMEid6g8'},https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,3xKsf9qdS1CyvXSMEid6g8,FALSE,Pink + White,86,https://p.scdn.co/mp3-preview/71cce4b24dda8e2579b8a694e4bf93929de67f06?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,3,track,spotify:track:3xKsf9qdS1CyvXSMEid6g8,
Blonde,['Frank Ocean'],1,249191,FALSE,TRUE,{'isrc': 'QZ5C81600002'},{'spotify': 'https://open.spotify.com/track/2ZWlPOoWh0626oTaHrnl2a'},https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,2ZWlPOoWh0626oTaHrnl2a,FALSE,Ivy,80,https://p.scdn.co/mp3-preview/45f1db448547c589e840b77dd0f0c1e7f02631d2?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:2ZWlPOoWh0626oTaHrnl2a,
Stung,['Quinn XCII'],1,234661,FALSE,TRUE,{'isrc': 'USAT21503440'},{'spotify': 'https://open.spotify.com/track/2VaMCNvcshu99Nkt2opMtF'},https://api.spotify.com/v1/tracks/2VaMCNvcshu99Nkt2opMtF,2VaMCNvcshu99Nkt2opMtF,FALSE,Stung,0,,TRUE,1,track,spotify:track:2VaMCNvcshu99Nkt2opMtF,[]
The Human Condition,['Jon Bellion'],1,172751,FALSE,FALSE,{'isrc': 'USUM71603673'},{'spotify': 'https://open.spotify.com/track/48LwbDH7u5UMrsY3sjfjhe'},https://api.spotify.com/v1/tracks/48LwbDH7u5UMrsY3sjfjhe,48LwbDH7u5UMrsY3sjfjhe,FALSE,Overwhelming,58,https://p.scdn.co/mp3-preview/576f3b413aff8c649ed8cb4a09720cf367460535?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,8,track,spotify:track:48LwbDH7u5UMrsY3sjfjhe,
Lost Boy,['Ruth B.'],1,275280,FALSE,FALSE,{'isrc': 'USSM11506787'},{'spotify': 'https://open.spotify.com/track/4h0zU3O9R5xzuTmNO7dNDU'},https://api.spotify.com/v1/tracks/4h0zU3O9R5xzuTmNO7dNDU,4h0zU3O9R5xzuTmNO7dNDU,FALSE,Lost Boy,73,https://p.scdn.co/mp3-preview/8c0e578bff7b1553a0bf0a56f01670310214af64?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,
low kii savage,['Kiiara'],1,225882,FALSE,FALSE,{'isrc': 'USAT21503773'},{'spotify': 'https://open.spotify.com/track/6ZSO7kPn8IMJFymyticbJO'},https://api.spotify.com/v1/tracks/6ZSO7kPn8IMJFymyticbJO,6ZSO7kPn8IMJFymyticbJO,FALSE,Gold,63,https://p.scdn.co/mp3-preview/67e9ea583b2fe307021ea51f76f5f890c29ecd8b?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:6ZSO7kPn8IMJFymyticbJO,
Daya,['Daya'],1,192381,FALSE,FALSE,{'isrc': 'QM4ZV1500057'},{'spotify': 'https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4'},https://api.spotify.com/v1/tracks/2hsza71y54ABzmabyNDtM4,2hsza71y54ABzmabyNDtM4,FALSE,Hide Away,17,,TRUE,5,track,spotify:track:2hsza71y54ABzmabyNDtM4,[]
Know-It-All (Deluxe),['Alessia Cara'],1,199453,FALSE,FALSE,{'isrc': 'USUM71506251'},{'spotify': 'https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ'},https://api.spotify.com/v1/tracks/1wYZZtamWTQAoj8B812uKQ,1wYZZtamWTQAoj8B812uKQ,FALSE,Here,2,,TRUE,2,track,spotify:track:1wYZZtamWTQAoj8B812uKQ,[]
2,['Mac DeMarco'],1,233817,FALSE,FALSE,{'isrc': 'QMMZN1200050'},{'spotify': 'https://open.spotify.com/track/601KiLiZtBJRTXBrTjeieP'},https://api.spotify.com/v1/tracks/601KiLiZtBJRTXBrTjeieP,601KiLiZtBJRTXBrTjeieP,FALSE,Ode to Viceroy,0,,TRUE,5,track,spotify:track:601KiLiZtBJRTXBrTjeieP,[]
Lost & Found,['Jorja Smith'],1,250454,FALSE,FALSE,{'isrc': 'US23A1500072'},{'spotify': 'https://open.spotify.com/track/1It1TxBK3xIQAB4xJkPevn'},https://api.spotify.com/v1/tracks/1It1TxBK3xIQAB4xJkPevn,1It1TxBK3xIQAB4xJkPevn,FALSE,Blue Lights,67,https://p.scdn.co/mp3-preview/737af7bcd53ef44f2a512616fd00c6a1b2af140e?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,8,track,spotify:track:1It1TxBK3xIQAB4xJkPevn,
Navajo,['Masego'],1,194157,FALSE,FALSE,{'isrc': 'QM24S1702110'},{'spotify': 'https://open.spotify.com/track/6zWU7YALeEDMcPGhKKZJhV'},https://api.spotify.com/v1/tracks/6zWU7YALeEDMcPGhKKZJhV,6zWU7YALeEDMcPGhKKZJhV,FALSE,Navajo,68,https://p.scdn.co/mp3-preview/a4fb91ce9a9b812c115fa0ea78057255dd66c0d8?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:6zWU7YALeEDMcPGhKKZJhV,
Lost & Found,['Jorja Smith'],1,197574,FALSE,FALSE,{'isrc': 'QM4TW1828153'},{'spotify': 'https://open.spotify.com/track/1Ahp4PZ1vzdbzBCedUrsqI'},https://api.spotify.com/v1/tracks/1Ahp4PZ1vzdbzBCedUrsqI,1Ahp4PZ1vzdbzBCedUrsqI,FALSE,The One,56,https://p.scdn.co/mp3-preview/3a9830d69800e8b1d37c4d2317ab79f376b0cfd9?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,6,track,spotify:track:1Ahp4PZ1vzdbzBCedUrsqI,
Now That The Light Is Fading,['Maggie Rogers'],1,189400,FALSE,FALSE,{'isrc': 'TCACP1637730'},{'spotify': 'https://open.spotify.com/track/4DyfJFTQb27adTDdhFeSgD'},https://api.spotify.com/v1/tracks/4DyfJFTQb27adTDdhFeSgD,4DyfJFTQb27adTDdhFeSgD,FALSE,Alaska,48,https://p.scdn.co/mp3-preview/706c6a1e34d08684e4cda25eceff602ba3b67c53?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:4DyfJFTQb27adTDdhFeSgD,
2,['Mac DeMarco'],1,190845,FALSE,FALSE,{'isrc': 'QMMZN1200053'},{'spotify': 'https://open.spotify.com/track/2OFrAsP5Vrcb0DtsPNsm54'},https://api.spotify.com/v1/tracks/2OFrAsP5Vrcb0DtsPNsm54,2OFrAsP5Vrcb0DtsPNsm54,FALSE,My Kind of Woman,1,,TRUE,8,track,spotify:track:2OFrAsP5Vrcb0DtsPNsm54,[]
Salad Days,['Mac DeMarco'],1,231723,FALSE,FALSE,{'isrc': 'QMMZN1300568'},{'spotify': 'https://open.spotify.com/track/1MJ5f5EYBC92ADD6xcz7nb'},https://api.spotify.com/v1/tracks/1MJ5f5EYBC92ADD6xcz7nb,1MJ5f5EYBC92ADD6xcz7nb,FALSE,Chamber Of Reflection,3,,TRUE,9,track,spotify:track:1MJ5f5EYBC92ADD6xcz7nb,[]
This Old Dog,['Mac DeMarco'],1,181586,FALSE,FALSE,{'isrc': 'QMMZN1701303'},{'spotify': 'https://open.spotify.com/track/2N4idqj9TT3HnH2OFT9j0v'},https://api.spotify.com/v1/tracks/2N4idqj9TT3HnH2OFT9j0v,2N4idqj9TT3HnH2OFT9j0v,FALSE,Still Beating,0,,TRUE,6,track,spotify:track:2N4idqj9TT3HnH2OFT9j0v,[]
This Old Dog,['Mac DeMarco'],1,241066,FALSE,FALSE,{'isrc': 'QMMZN1701307'},{'spotify': 'https://open.spotify.com/track/6l91G5h57AW47LDPMuJSST'},https://api.spotify.com/v1/tracks/6l91G5h57AW47LDPMuJSST,6l91G5h57AW47LDPMuJSST,FALSE,One More Love Song,0,,TRUE,10,track,spotify:track:6l91G5h57AW47LDPMuJSST,[]
Exis,['Roy Woods'],1,226632,FALSE,TRUE,{'isrc': 'USWB11508705'},{'spotify': 'https://open.spotify.com/track/2yTTfOaptQVJiocgjoQFfi'},https://api.spotify.com/v1/tracks/2yTTfOaptQVJiocgjoQFfi,2yTTfOaptQVJiocgjoQFfi,FALSE,Get You Good,57,https://p.scdn.co/mp3-preview/34779f09f76ecf00c3f4a72ff42c5bb573bbb680?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:2yTTfOaptQVJiocgjoQFfi,
Middle Finger,"['Phoebe Ryan', 'Quinn XCII']",1,241893,FALSE,FALSE,{'isrc': 'USSM11801527'},{'spotify': 'https://open.spotify.com/track/3o8bovLXjsxsFBTXajm1VA'},https://api.spotify.com/v1/tracks/3o8bovLXjsxsFBTXajm1VA,3o8bovLXjsxsFBTXajm1VA,FALSE,Middle Finger,46,https://p.scdn.co/mp3-preview/1db439ce716c8786fadec788324c98328361f154?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:3o8bovLXjsxsFBTXajm1VA,
Love Lies (with Normani),"['Khalid', 'Normani']",1,201707,FALSE,FALSE,{'isrc': 'USRC11703646'},{'spotify': 'https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk'},https://api.spotify.com/v1/tracks/45Egmo7icyopuzJN0oMEdk,45Egmo7icyopuzJN0oMEdk,FALSE,Love Lies (with Normani),74,https://p.scdn.co/mp3-preview/1c740235957ac7223d29dffb21c320182f96a54f?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:45Egmo7icyopuzJN0oMEdk,
Oblivion,['T-Pain'],1,260256,FALSE,FALSE,{'isrc': 'USRC11602172'},{'spotify': 'https://open.spotify.com/track/7AyHFcyARLaghvnRlf9cL5'},https://api.spotify.com/v1/tracks/7AyHFcyARLaghvnRlf9cL5,7AyHFcyARLaghvnRlf9cL5,FALSE,She Needed Me,0,,TRUE,10,track,spotify:track:7AyHFcyARLaghvnRlf9cL5,[]
1-4 EP,['Jelani Blackman'],1,251395,FALSE,FALSE,{'isrc': 'USA2P1567101'},{'spotify': 'https://open.spotify.com/track/7543NG6gPlH8pQpLzbVN44'},https://api.spotify.com/v1/tracks/7543NG6gPlH8pQpLzbVN44,7543NG6gPlH8pQpLzbVN44,FALSE,Twenty//Three,22,https://p.scdn.co/mp3-preview/bda8ed8f6c832a496082b04a5b2becfd1dbee0e5?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:7543NG6gPlH8pQpLzbVN44,
From Michigan With Love,"['Quinn XCII', 'Elohim']",1,225493,FALSE,FALSE,{'isrc': 'USSM11900380'},{'spotify': 'https://open.spotify.com/track/5lEBksW3vntnNLDr2f5QUv'},https://api.spotify.com/v1/tracks/5lEBksW3vntnNLDr2f5QUv,5lEBksW3vntnNLDr2f5QUv,FALSE,Holding Hands (feat. Elohim),43,https://p.scdn.co/mp3-preview/e65ad4852890a28df7219b4792a942f5d1153f03?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:5lEBksW3vntnNLDr2f5QUv,
From Michigan With Love,['Quinn XCII'],1,181520,FALSE,FALSE,{'isrc': 'USSM11900399'},{'spotify': 'https://open.spotify.com/track/5yU3w1RzMZpSWytWAU9iyN'},https://api.spotify.com/v1/tracks/5yU3w1RzMZpSWytWAU9iyN,5yU3w1RzMZpSWytWAU9iyN,FALSE,Autopilot,52,https://p.scdn.co/mp3-preview/40500bbafe0ad2cc3201a8ab2e078d8887d72074?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:5yU3w1RzMZpSWytWAU9iyN,
From Michigan With Love,['Quinn XCII'],1,185586,FALSE,FALSE,{'isrc': 'USSM11900245'},{'spotify': 'https://open.spotify.com/track/3vmsnZF4KPLjbDgZEqwTdL'},https://api.spotify.com/v1/tracks/3vmsnZF4KPLjbDgZEqwTdL,3vmsnZF4KPLjbDgZEqwTdL,FALSE,Life Must Go On,50,https://p.scdn.co/mp3-preview/6762e719f401f88dec403897465284309ff3b908?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,3,track,spotify:track:3vmsnZF4KPLjbDgZEqwTdL,
From Michigan With Love,['Quinn XCII'],1,226000,FALSE,FALSE,{'isrc': 'USSM11900400'},{'spotify': 'https://open.spotify.com/track/6SL7KzIA96f0HiKjuv7tED'},https://api.spotify.com/v1/tracks/6SL7KzIA96f0HiKjuv7tED,6SL7KzIA96f0HiKjuv7tED,FALSE,U & Us,56,https://p.scdn.co/mp3-preview/8c92e4b6fa3213cf8f66fe28b6c8ab75d9de3235?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:6SL7KzIA96f0HiKjuv7tED,
From Michigan With Love,"['Quinn XCII', 'Yoshi Flower']",1,191893,FALSE,FALSE,{'isrc': 'USSM11807843'},{'spotify': 'https://open.spotify.com/track/5foPGlyY3O4uSrFGhfUKGW'},https://api.spotify.com/v1/tracks/5foPGlyY3O4uSrFGhfUKGW,5foPGlyY3O4uSrFGhfUKGW,FALSE,Werewolf (feat. Yoshi Flower),45,https://p.scdn.co/mp3-preview/0710f6b5683deddff71779e2130b005f0078a19e?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,5,track,spotify:track:5foPGlyY3O4uSrFGhfUKGW,
